section,company,date,ref,stage,status,party,vehicle_no,transporter,destination,item_or_doc,qty,uom,litres,hours,days,count,verified,evidence,note
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-07,,,,,,,,,0,boxes,60180,,,15,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,14 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-07,,,,,,,,,0,boxes,23232,,,3,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,3 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-07,,,,,,,,,0,boxes,41450,,,7,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,7 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-08,,,,,,,,,0,boxes,49432,,,13,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,12 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-08,,,,,,,,,0,boxes,25844,,,3,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,3 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-08,,,,,,,,,0,boxes,70373,,,8,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,8 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-09,,,,,,,,,0,boxes,33851,,,11,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,11 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-09,,,,,,,,,0,boxes,31652,,,3,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,3 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-09,,,,,,,,,0,boxes,50854,,,9,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,9 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-10,,,,,,,,,0,boxes,55664,,,13,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,13 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-10,,,,,,,,,0,boxes,56507,,,5,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,5 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-10,,,,,,,,,0,boxes,21218,,,3,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,3 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-11,,,,,,,,,0,boxes,45727,,,13,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,12 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-11,,,,,,,,,0,boxes,66600,,,4,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,4 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-11,,,,,,,,,0,boxes,67027,,,11,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,11 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-12,,,,,,,,,0,boxes,8450,,,1,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,1 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-12,,,,,,,,,0,boxes,4777,,,2,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,2 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-13,,,,,,,,,0,boxes,33418,,,11,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,11 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-13,,,,,,,,,0,boxes,19964,,,5,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,4 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-13,,,,,,,,,0,boxes,11232,,,5,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,5 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-14,,,,,,,,,0,boxes,53592,,,14,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,12 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-14,,,,,,,,,0,boxes,38156,,,3,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,3 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-14,,,,,,,,,0,boxes,29592,,,6,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,6 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-15,,,,,,,,,0,boxes,35420,,,9,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,9 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-15,,,,,,,,,0,boxes,27550,,,4,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,4 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-15,,,,,,,,,0,boxes,45767,,,7,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,7 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-16,,,,,,,,,0,boxes,53304,,,15,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,14 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-16,,,,,,,,,0,boxes,41729,,,5,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,5 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-16,,,,,,,,,0,boxes,20552,,,4,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,4 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-17,,,,,,,,,0,boxes,57889,,,13,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,13 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-17,,,,,,,,,0,boxes,25174,,,4,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,3 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-17,,,,,,,,,0,boxes,14319,,,3,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,3 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-18,,,,,,,,,0,boxes,91560,,,17,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,14 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-18,,,,,,,,,0,boxes,82819,,,4,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,4 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-18,,,,,,,,,0,boxes,16050,,,2,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,2 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-19,,,,,,,,,0,boxes,42120,,,8,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,7 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-20,,,,,,,,,0,boxes,18898,,,8,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,8 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-20,,,,,,,,,0,boxes,18504,,,2,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,2 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-20,,,,,,,,,0,boxes,3788,,,3,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,3 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-21,,,,,,,,,0,boxes,53832,,,13,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,11 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-21,,,,,,,,,0,boxes,7000,,,3,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,3 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-22,,,,,,,,,0,boxes,60360,,,14,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,13 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-22,,,,,,,,,0,boxes,7400,,,1,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,1 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-23,,,,,,,,,0,boxes,69882,,,14,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,12 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-23,,,,,,,,,0,boxes,86962,,,6,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,6 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-23,,,,,,,,,0,boxes,0,,,1,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,1 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-24,,,,,,,,,0,boxes,47940,,,13,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,12 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-24,,,,,,,,,0,boxes,26998,,,2,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,2 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-24,,,,,,,,,0,boxes,51740,,,7,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,7 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-25,,,,,,,,,0,boxes,58260,,,13,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,13 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-25,,,,,,,,,0,boxes,82421,,,5,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,5 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-25,,,,,,,,,0,boxes,45100,,,6,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,6 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-26,,,,,,,,,0,boxes,39000,,,8,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,6 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-27,,,,,,,,,0,boxes,47400,,,12,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,11 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-27,,,,,,,,,0,boxes,73316,,,5,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,5 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-27,,,,,,,,,0,boxes,42844,,,5,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,5 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-28,,,,,,,,,0,boxes,76740,,,17,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,17 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-28,,,,,,,,,0,boxes,27452,,,2,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,2 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-28,,,,,,,,,0,boxes,22960,,,2,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,2 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-29,,,,,,,,,0,boxes,58200,,,13,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,13 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-29,,,,,,,,,0,boxes,52714,,,5,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,5 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-29,,,,,,,,,0,boxes,42373,,,7,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,7 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-30,,,,,,,,,0,boxes,47406,,,12,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,11 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-30,,,,,,,,,0,boxes,61632,,,4,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,4 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-30,,,,,,,,,0,boxes,33983,,,6,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,6 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-07-31,,,,,,,,,0,boxes,33804,,,10,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,10 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-07-31,,,,,,,,,0,boxes,12576,,,2,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,2 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-07-31,,,,,,,,,0,boxes,55427,,,8,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,8 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_BEVERAGES,2026-08-01,,,,,,,,,0,boxes,33000,,,9,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,9 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_MART,2026-08-01,,,,,,,,,0,boxes,65364,,,5,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,5 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
DISPATCH_DAY,JIVO_OIL,2026-08-01,,,,,,,,,0,boxes,24895,,,3,VERIFIED,GET /gate-core/sales-dispatch/?from_date&to_date&all_companies=1,3 distinct vehicles. total_boxes is 0 before 2026-08-19 - barcode box scanning was piloted 2026-08-05 and went continuous 2026-08-19.
