section,company,date,ref,entry_type,status,party,vehicle_no,po_or_doc,item_code,item_name,qty,uom,value_inr,metric,value,unit,in_sap,lag_days,evidence,note
RM_RECEIPT_LINE,JIVO_OIL,2026-08-17T04:02,GE-2026-5274,RAW_MATERIAL,COMPLETED,TIRUPATI AGRO INDUSTRIES,HR47G5692,220826046,RM0000054,SEASAME OIL,9.89,MTS,,qc_status,ACCEPTED,,yes 2026086641,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=10.0 short=0.11 invoice=126 qa_approved=2026-08-17 grpo_created=2026-08-17 whs=BH-GJ
RM_RECEIPT_LINE,JIVO_OIL,2026-08-17T03:24,GE-2026-2171,RAW_MATERIAL,COMPLETED,KUBER PAPER & PACK PRIVATE LIMITED AAJCK3867H0,HR69D0504,220726057,PM0000005,CARTON 1 LTR 12 POUCHES,10579.0,PCS,,qc_status,ACCEPTED,,yes 2026086672,2,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=10000.0 short=-579.0 invoice=1744 qa_approved=2026-08-17 grpo_created=2026-08-19 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T12:01,GE-2026-6553,RAW_MATERIAL,COMPLETED,RAJ TECHNOPACK PVT LTD,DL01LAA3980,220826061,PM0000113,HDPE BOTTLE 3 LTR,4900.0,PCS,,qc_status,ACCEPTED,,yes 2026086619,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=5000.0 short=100.0 invoice=SNP-0675/26-27 qa_approved=2026-08-14 grpo_created=2026-08-17 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T12:01,GE-2026-6553,RAW_MATERIAL,COMPLETED,RAJ TECHNOPACK PVT LTD,DL01LAA3980,220826061,PM0000468,CAPS 5 LTR GREEN,4900.0,PCS,,qc_status,ACCEPTED,,yes 2026086619,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=5000.0 short=100.0 invoice=SNP-0675/26-27 qa_approved=2026-08-14 grpo_created=2026-08-17 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T11:50,GE-2026-3817,RAW_MATERIAL,COMPLETED,BR AGROTECH LTD,NL01AG5997,220826013,PM0000851,PET BOTTLE 1 LTR 26 GM,19824.0,PCS,,qc_status,ACCEPTED,,yes 2026086624,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=500000.0 short=480176.0 invoice=2633100544 qa_approved=2026-08-14 grpo_created=2026-08-17 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T11:50,GE-2026-3817,RAW_MATERIAL,COMPLETED,BR AGROTECH LTD,NL01AG5997,220826016,PM0000194,PET BOTTLE 1 LTR 40 GMS,7056.0,PCS,,qc_status,ACCEPTED,,yes 2026086622,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=200000.0 short=192944.0 invoice=2633100544 qa_approved=2026-08-14 grpo_created=2026-08-17 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T11:27,GE-2026-5125,RAW_MATERIAL,COMPLETED,BABAJI UDYOG PVT. LTD.,DL01LV9884,220826009,PM0000085,CAPS 1 OR 2 LTR WHITE AND YELLOW WITH LOGO,51000.0,PCS,,qc_status,ACCEPTED,,yes 2026086668,5,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=500000.0 short=449000.0 invoice=3035 qa_approved=2026-08-14 grpo_created=2026-08-19 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T11:27,GE-2026-5125,RAW_MATERIAL,COMPLETED,BABAJI UDYOG PVT. LTD.,DL01LV9884,220726133,PM0000085,CAPS 1 OR 2 LTR WHITE AND YELLOW WITH LOGO,69000.0,PCS,,qc_status,ACCEPTED,,yes 2026086618,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=252000.0 short=183000.0 invoice=3035 qa_approved=2026-08-14 grpo_created=2026-08-17 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T11:24,GE-2026-7833,RAW_MATERIAL,COMPLETED,RAJ TECHNOPACK PVT LTD,DL01AB5238,220826059,PM0000053,HDPE BOTTLE 5 LTR,3675.0,PCS,,qc_status,ACCEPTED,,yes 2026086620,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=100000.0 short=96325.0 invoice=673 qa_approved=2026-08-14 grpo_created=2026-08-17 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T11:24,GE-2026-7833,RAW_MATERIAL,COMPLETED,RAJ TECHNOPACK PVT LTD,DL01AB5238,220826059,PM0000468,CAPS 5 LTR GREEN,3675.0,PCS,,qc_status,ACCEPTED,,yes 2026086620,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=55000.0 short=51325.0 invoice=673 qa_approved=2026-08-14 grpo_created=2026-08-17 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T09:05,GE-2026-3281,RAW_MATERIAL,COMPLETED,ECHO PLAST INDIA,HR69F7585,220726072,PM0000053,HDPE BOTTLE 5 LTR,3765.0,PCS,,qc_status,ACCEPTED,,yes 2026086664,4,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=35000.0 short=31235.0 invoice=472 qa_approved=2026-08-14 grpo_created=2026-08-18 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T09:05,GE-2026-3281,RAW_MATERIAL,COMPLETED,ECHO PLAST INDIA,HR69F7585,220726072,PM0000469,CAPS 5 LTR BROWN,3765.0,PCS,,qc_status,ACCEPTED,,yes 2026086664,4,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=30000.0 short=26235.0 invoice=472 qa_approved=2026-08-14 grpo_created=2026-08-18 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T07:03,GE-2026-1589,RAW_MATERIAL,COMPLETED,AG POLY PACKS PVT LTD,UP14NT0383,220526115,PM0000469,CAPS 5 LTR BROWN,5040.0,PCS,,qc_status,ACCEPTED,,yes 2026086621,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=20000.0 short=14960.0 invoice=27501914 qa_approved=2026-08-14 grpo_created=2026-08-17 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T07:03,GE-2026-1589,RAW_MATERIAL,COMPLETED,AG POLY PACKS PVT LTD,UP14NT0383,220526115,PM0000053,HDPE BOTTLE 5 LTR,5040.0,PCS,,qc_status,ACCEPTED,,yes 2026086621,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=50000.0 short=44960.0 invoice=27501914 qa_approved=2026-08-14 grpo_created=2026-08-17 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T04:27,GE-2026-2020,RAW_MATERIAL,COMPLETED,TPAC PACKAGING INDIA PVT LTD II,HR67C9564,220726021,PM0000851,PET BOTTLE 1 LTR 26 GM,42900.0,PCS,,qc_status,ACCEPTED,,yes 2026086625,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=600000.0 short=557100.0 invoice=2606000806 qa_approved=2026-08-14 grpo_created=2026-08-17 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T04:18,GE-2026-4548,RAW_MATERIAL,COMPLETED,BR AGROTECH LTD,HR46E2336,220826016,PM0000121,PET BOTTLE 1 LTR 52 GMS POMACE,14688.0,PCS,,qc_status,ACCEPTED,,yes 2026086622,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=200000.0 short=185312.0 invoice=2633100542 qa_approved=2026-08-14 grpo_created=2026-08-17 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T04:18,GE-2026-4548,RAW_MATERIAL,COMPLETED,BR AGROTECH LTD,HR46E2336,220826016,PM0000194,PET BOTTLE 1 LTR 40 GMS,22176.0,PCS,,qc_status,ACCEPTED,,yes 2026086622,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=200000.0 short=177824.0 invoice=2633100542 qa_approved=2026-08-14 grpo_created=2026-08-17 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T03:59,GE-2026-6125,RAW_MATERIAL,COMPLETED,AWL AGRI BUSINESS LIMITED,GJ12BX6030,220826006,RM0000025,SOYABEAN REFINED LOOSE OIL,38.95,MTS,,qc_status,ACCEPTED,,yes 2026086630,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=500.0 short=461.05 invoice=192426056690 qa_approved=2026-08-19 grpo_created=2026-08-17 whs=BH-GJ
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T03:51,GE-2026-9645,RAW_MATERIAL,COMPLETED,SSY CONTAINERS PVT LTD,HR69G6025,220826037,PM0000411,CARTON 1 LTR 20 PCS PET 26GM,2784.0,PCS,,qc_status,ACCEPTED,,yes 2026086623,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=10000.0 short=7216.0 invoice=1420 qa_approved=2026-08-14 grpo_created=2026-08-17 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T03:51,GE-2026-9645,RAW_MATERIAL,COMPLETED,SSY CONTAINERS PVT LTD,HR69G6025,220726124,PM0000825,CARTON 1 LTR 20 PCS NEW,1670.0,PCS,,qc_status,ACCEPTED,,yes 2026086623,3,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=8000.0 short=6330.0 invoice=1420 qa_approved=2026-08-14 grpo_created=2026-08-17 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-14T03:44,GE-2026-6036,RAW_MATERIAL,COMPLETED,BALAJI INC.,DL1LY6131,220826005,PM0000008,CARTON 15 LTR 1 PCS,2110.0,PCS,,qc_status,ACCEPTED,,yes 2026086616,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=4000.0 short=1890.0 invoice=4300 qa_approved=2026-08-14 grpo_created=2026-08-14 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T11:42,GE-2026-3019,RAW_MATERIAL,COMPLETED,SHRI PATA ENTERPRISES,HR69E4548,220826054,PM0000074,TAPE CELLO,44800.0,MTR,,qc_status,ACCEPTED,,yes 2026086611,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=44800.0 short=0.0 invoice=- qa_approved=2026-08-14 grpo_created=2026-08-14 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T11:42,GE-2026-3019,RAW_MATERIAL,COMPLETED,SHRI PATA ENTERPRISES,HR69E4548,220726112,PM0000075,TAPE LOGO PRINTED,108240.0,MTR,,qc_status,ACCEPTED,,yes 2026086611,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=108240.0 short=0.0 invoice=- qa_approved=2026-08-14 grpo_created=2026-08-14 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T10:01,GE-2026-3840,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G3019,220726001,PM0000288,LABEL 5 LTR SOYABEAN BACK,6700.0,PCS,,qc_status,ACCEPTED,,yes 2026086612,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=6700.0 short=0.0 invoice=RPL/1163/2026-27 qa_approved=2026-08-13 grpo_created=2026-08-14 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T10:01,GE-2026-3840,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G3019,220726001,PM0000289,LABEL 5 LTR SOYABEAN FRONT,6700.0,PCS,,qc_status,ACCEPTED,,yes 2026086612,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=6700.0 short=0.0 invoice=RPL/1163/2026-27 qa_approved=2026-08-13 grpo_created=2026-08-14 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T10:01,GE-2026-3840,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G3019,220826023,PM0000893,LABEL 1 LTR PRESSED SUNFLOWER OIL BACK,5000.0,PCS,,qc_status,ACCEPTED,,yes 2026086613,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=5000.0 short=0.0 invoice=RPL/1165/2026-27 qa_approved=2026-08-13 grpo_created=2026-08-14 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T10:01,GE-2026-3840,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G3019,220826023,PM0000892,LABEL 1 LTR PRESSED SUNFLOWER OIL FRONT,5000.0,PCS,,qc_status,ACCEPTED,,yes 2026086613,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=5000.0 short=0.0 invoice=RPL/1165/2026-27 qa_approved=2026-08-13 grpo_created=2026-08-14 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T10:01,GE-2026-3840,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G3019,220826023,PM0000266,LABEL 2 LTR CP CANOLA HANDLE BOTTLE FRONT,3700.0,PCS,,qc_status,ACCEPTED,,yes 2026086613,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=3700.0 short=0.0 invoice=RPL/1165/2026-27 qa_approved=2026-08-13 grpo_created=2026-08-14 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T10:01,GE-2026-3840,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G3019,220826023,PM0000265,LABEL 2 LTR CP CANOLA HANDLE BOTTLE BACK,3700.0,PCS,,qc_status,ACCEPTED,,yes 2026086613,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=3700.0 short=0.0 invoice=RPL/1165/2026-27 qa_approved=2026-08-13 grpo_created=2026-08-14 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T10:01,GE-2026-3840,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G3019,220826004,PM0000233,LABEL 5 LTR SUNFLOWER FRONT,16050.0,PCS,,qc_status,ACCEPTED,,yes 2026086615,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=16050.0 short=0.0 invoice=RPL/1164/2026-27 qa_approved=2026-08-13 grpo_created=2026-08-14 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T10:01,GE-2026-3840,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G3019,220826004,PM0000232,LABEL 5 LTR SUNFLOWER BACK,16050.0,PCS,,qc_status,ACCEPTED,,yes 2026086615,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=16050.0 short=0.0 invoice=RPL/1164/2026-27 qa_approved=2026-08-13 grpo_created=2026-08-14 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T10:01,GE-2026-3840,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G3019,220826004,PM0000880,LABEL 2 LTR GROUNDNUT HANDLE BOTTLE BACK,16600.0,PCS,,qc_status,ACCEPTED,,yes 2026086614,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=32550.0 short=15950.0 invoice=RPL/1164/2026-27 qa_approved=2026-08-13 grpo_created=2026-08-14 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T10:01,GE-2026-3840,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G3019,220826004,PM0000881,LABEL 2 LTR GROUNDNUT HANDLE BOTTLE FRONT,16600.0,PCS,,qc_status,ACCEPTED,,yes 2026086614,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=32550.0 short=15950.0 invoice=RPL/1164/2026-27 qa_approved=2026-08-13 grpo_created=2026-08-14 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T10:01,GE-2026-3840,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G3019,220826004,PM0000535,LABEL 5 LTR COLD PRESS BACK 994,27500.0,PCS,,qc_status,ACCEPTED,,yes 2026086615,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=27500.0 short=0.0 invoice=RPL/1164/2026-27 qa_approved=2026-08-13 grpo_created=2026-08-14 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T10:01,GE-2026-3840,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G3019,220826004,PM0000048,LABEL 5 LTR KACHCHI GHANI FRONT,21750.0,PCS,,qc_status,ACCEPTED,,yes 2026086615,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=21750.0 short=0.0 invoice=RPL/1164/2026-27 qa_approved=2026-08-13 grpo_created=2026-08-14 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T10:01,GE-2026-3840,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G3019,220826004,PM0000047,LABEL 5 LTR KACHCHI GHANI BACK,21750.0,PCS,,qc_status,ACCEPTED,,yes 2026086615,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=21750.0 short=0.0 invoice=RPL/1164/2026-27 qa_approved=2026-08-13 grpo_created=2026-08-14 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T10:01,GE-2026-3840,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G3019,220826057,PM0000046,LABEL 5 LTR COLD PRESS FRONT,27500.0,PCS,,qc_status,REJECTED,,yes 2026086615,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=27500.0 short=0.0 invoice=RPL/1164/2026-27 qa_approved=2026-08-13 grpo_created=2026-08-14 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T04:01,GE-2026-9571,RAW_MATERIAL,COMPLETED,M/S ARORA AGRI BUSINESS VENTURES,GJ12BX1999,220826029,RM0000007,RICE BRAN REFINED OIL,39.04,MTS,,qc_status,ACCEPTED,,yes 2026086662,5,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=80.0 short=40.96 invoice=AABV/26-27/254 qa_approved=2026-08-17 grpo_created=2026-08-18 whs=BH-GJ
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T04:01,GE-2026-4790,RAW_MATERIAL,COMPLETED,AWL AGRI BUSINESS LIMITED,GJ12BX2681,220826006,RM0000025,SOYABEAN REFINED LOOSE OIL,38.96,MTS,,qc_status,ACCEPTED,,yes 2026086607,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=500.0 short=461.04 invoice=19246055737 qa_approved=2026-08-14 grpo_created=2026-08-13 whs=BH-GJ
RM_RECEIPT_LINE,JIVO_OIL,2026-08-13T03:57,GE-2026-0995,RAW_MATERIAL,COMPLETED,AWL AGRI BUSINESS LIMITED,GJ39TB6329,220826006,RM0000025,SOYABEAN REFINED LOOSE OIL,39.99,MTS,,qc_status,ACCEPTED,,yes 2026086607,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=500.0 short=460.01 invoice=192426055733 qa_approved=2026-08-14 grpo_created=2026-08-13 whs=BH-GJ
RM_RECEIPT_LINE,JIVO_OIL,2026-08-12T12:02,GE-2026-9569,RAW_MATERIAL,COMPLETED,RAJ TECHNOPACK PVT LTD,DL01LAB5238,220726036,PM0000113,HDPE BOTTLE 3 LTR,5705.0,PCS,,qc_status,ACCEPTED,,yes 2026086602,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=30000.0 short=24295.0 invoice=668 qa_approved=2026-08-12 grpo_created=2026-08-12 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-12T10:12,GE-2026-2138,RAW_MATERIAL,COMPLETED,RAJ TECHNOPACK PVT LTD,DL01MA5590,220726036,PM0000053,HDPE BOTTLE 5 LTR,3950.0,PCS,,qc_status,ACCEPTED,,yes 2026086603,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=80000.0 short=76050.0 invoice=665 qa_approved=2026-08-12 grpo_created=2026-08-12 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-12T10:12,GE-2026-2138,RAW_MATERIAL,COMPLETED,RAJ TECHNOPACK PVT LTD,DL01MA5590,220726036,PM0000469,CAPS 5 LTR BROWN,3950.0,PCS,,qc_status,ACCEPTED,,yes 2026086602,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=50000.0 short=46050.0 invoice=665 qa_approved=2026-08-12 grpo_created=2026-08-12 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-12T10:06,GE-2026-0292,RAW_MATERIAL,COMPLETED,RAJ TECHNOPACK PVT LTD,DL01MA5590,220726036,PM0000113,HDPE BOTTLE 3 LTR,350.0,PCS,,qc_status,ACCEPTED,,yes 2026086602,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=30000.0 short=29650.0 invoice=666 qa_approved=2026-08-12 grpo_created=2026-08-12 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-12T10:06,GE-2026-0292,RAW_MATERIAL,COMPLETED,RAJ TECHNOPACK PVT LTD,DL01MA5590,220726036,PM0000469,CAPS 5 LTR BROWN,350.0,PCS,,qc_status,ACCEPTED,,yes 2026086602,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=50000.0 short=49650.0 invoice=666 qa_approved=2026-08-12 grpo_created=2026-08-12 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-12T09:53,GE-2026-4891,RAW_MATERIAL,COMPLETED,RAJ TECHNOPACK PVT LTD,DL01MA5590,220726036,PM0000469,CAPS 5 LTR BROWN,350.0,PCS,,qc_status,ACCEPTED,,yes 2026086602,0,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=50000.0 short=49650.0 invoice=666 qa_approved=2026-08-12 grpo_created=2026-08-12 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-12T09:23,GE-2026-3304,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G4277,220826004,PM0000308,LABEL 1 LTR PRESSED YELLOW MUSTARD OIL FRONT,42700.0,PCS,,qc_status,ACCEPTED,,yes 2026086605,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=40000.0 short=-2700.0 invoice=RPL/1152/2026-27 qa_approved=2026-08-13 grpo_created=2026-08-13 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-12T09:23,GE-2026-3304,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G4277,220826004,PM0000307,LABEL 1 LTR PRESSED YELLOW MUSTARD OIL BACK,42700.0,PCS,,qc_status,ACCEPTED,,yes 2026086605,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=40000.0 short=-2700.0 invoice=RPL/1152/2026-27 qa_approved=2026-08-13 grpo_created=2026-08-13 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-12T09:23,GE-2026-3304,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G4277,220826004,PM0000369,LABEL 1 LTR MUSTARD BACK SANO,105000.0,PCS,,qc_status,ACCEPTED,,yes 2026086605,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=100000.0 short=-5000.0 invoice=RPL/1152/2026-27 qa_approved=2026-08-12 grpo_created=2026-08-13 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-12T09:23,GE-2026-3304,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G4277,220826004,PM0000370,LABEL 1 LTR MUSTARD FRONT SANO,105000.0,PCS,,qc_status,ACCEPTED,,yes 2026086605,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=100000.0 short=-5000.0 invoice=RPL/1152/2026-27 qa_approved=2026-08-12 grpo_created=2026-08-13 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-12T09:23,GE-2026-3304,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G4277,220826004,PM0000231,LABEL 1 LTR SUNFLOWER BACK,256500.0,PCS,,qc_status,ACCEPTED,,yes 2026086605,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=250000.0 short=-6500.0 invoice=RPL/1152/2026-27 qa_approved=2026-08-12 grpo_created=2026-08-13 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-12T09:23,GE-2026-3304,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G4277,220826004,PM0000230,LABEL 1 LTR SUNFLOWER FRONT,256500.0,PCS,,qc_status,ACCEPTED,,yes 2026086605,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=250000.0 short=-6500.0 invoice=RPL/1152/2026-27 qa_approved=2026-08-12 grpo_created=2026-08-13 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-12T09:23,GE-2026-3304,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G4277,220826004,PM0000015,LABEL 1 LTR COLD PRESS FRONT,160000.0,PCS,,qc_status,ACCEPTED,,yes 2026086605,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=150000.0 short=-10000.0 invoice=RPL/1152/2026-27 qa_approved=2026-08-12 grpo_created=2026-08-13 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-12T09:23,GE-2026-3304,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G4277,220826004,PM0000014,LABEL 1 LTR COLD PRESS BACK 8181,160000.0,PCS,,qc_status,ACCEPTED,,yes 2026086605,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=150000.0 short=-10000.0 invoice=RPL/1152/2026-27 qa_approved=2026-08-12 grpo_created=2026-08-13 whs=BH-PM
RM_RECEIPT_LINE,JIVO_OIL,2026-08-12T09:23,GE-2026-3304,RAW_MATERIAL,COMPLETED,ROYAL PRIME LABELS,HR69G4277,220826023,PM0000020,LABEL 1 LTR KACHCHI GHANI FRONT,403500.0,PCS,,qc_status,ACCEPTED,,yes 2026086606,1,GET /gate-core/raw-material-gate-entry/{id}/ + HANA OPDN/PDN1,ordered=400000.0 short=-3500.0 invoice=RPL/1151/2026-27 qa_approved=2026-08-12 grpo_created=2026-08-13 whs=BH-PM
