grain,source_endpoint,plan_month,month_label,month_absid,upload_id,version,is_latest,uploaded_by,uploaded_at,source_file,source_row,row_id,item_code,sap_item_exists,sap_item_name,sap_u_sub_group,sap_u_type,sap_u_variety,sap_inventory_uom,sap_qty_on_stock,brand,head,category,sub_category,sku,per_ltrs,ltrs_per_box,case_pack,commodity_monthly,commodity_w1,commodity_w2,commodity_w3,commodity_w4,premium_monthly,premium_w1,premium_w2,premium_w3,premium_w4,ecom_planning,monthly_planning,total_planning,quantity
sub_group,GET /sap-sync/monthly-planning/?monthId=9,2025-05-01,PRODUCTION PLANNING OF MAY MONTH,9,,,,SAP UserSign 24,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,384887.0
sub_group,GET /sap-sync/monthly-planning/?monthId=9,2025-05-01,PRODUCTION PLANNING OF MAY MONTH,9,,,,SAP UserSign 24,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,269450.0
sub_group,GET /sap-sync/monthly-planning/?monthId=9,2025-05-01,PRODUCTION PLANNING OF MAY MONTH,9,,,,SAP UserSign 24,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,176916.0
sub_group,GET /sap-sync/monthly-planning/?monthId=9,2025-05-01,PRODUCTION PLANNING OF MAY MONTH,9,,,,SAP UserSign 24,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,74013.0
sub_group,GET /sap-sync/monthly-planning/?monthId=9,2025-05-01,PRODUCTION PLANNING OF MAY MONTH,9,,,,SAP UserSign 24,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,46000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=9,2025-05-01,PRODUCTION PLANNING OF MAY MONTH,9,,,,SAP UserSign 24,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,29000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=9,2025-05-01,PRODUCTION PLANNING OF MAY MONTH,9,,,,SAP UserSign 24,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,28589.0
sub_group,GET /sap-sync/monthly-planning/?monthId=9,2025-05-01,PRODUCTION PLANNING OF MAY MONTH,9,,,,SAP UserSign 24,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,22000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=9,2025-05-01,PRODUCTION PLANNING OF MAY MONTH,9,,,,SAP UserSign 24,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,18000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=9,2025-05-01,PRODUCTION PLANNING OF MAY MONTH,9,,,,SAP UserSign 24,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,8005.0
sub_group,GET /sap-sync/monthly-planning/?monthId=9,2025-05-01,PRODUCTION PLANNING OF MAY MONTH,9,,,,SAP UserSign 24,,,,,,n/a,,SEEDS,,,,,,,SEEDS,,,,,,,,,,,,,,,,,,,4055.0
sub_group,GET /sap-sync/monthly-planning/?monthId=9,2025-05-01,PRODUCTION PLANNING OF MAY MONTH,9,,,,SAP UserSign 24,,,,,,n/a,,SPICES,,,,,,,SPICES,,,,,,,,,,,,,,,,,,,2760.0
sub_group,GET /sap-sync/monthly-planning/?monthId=9,2025-05-01,PRODUCTION PLANNING OF MAY MONTH,9,,,,SAP UserSign 24,,,,,,n/a,,SLICED OLIVE,,,,,,,SLICED OLIVE,,,,,,,,,,,,,,,,,,,2400.0
sub_group,GET /sap-sync/monthly-planning/?monthId=9,2025-05-01,PRODUCTION PLANNING OF MAY MONTH,9,,,,SAP UserSign 24,,,,,,n/a,,HONEY,,,,,,,HONEY,,,,,,,,,,,,,,,,,,,1100.0
sub_group,GET /sap-sync/monthly-planning/?monthId=9,2025-05-01,PRODUCTION PLANNING OF MAY MONTH,9,,,,SAP UserSign 24,,,,,,n/a,,COFFEE,,,,,,,COFFEE,,,,,,,,,,,,,,,,,,,1000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=9,2025-05-01,PRODUCTION PLANNING OF MAY MONTH,9,,,,SAP UserSign 24,,,,,,n/a,,RICE,,,,,,,RICE,,,,,,,,,,,,,,,,,,,440.0
sub_group,GET /sap-sync/monthly-planning/?monthId=10,2025-06-01,PRODUCTION PLANNING OF JUNE MONTH 2025,10,,,,SAP UserSign 24,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,492156.0
sub_group,GET /sap-sync/monthly-planning/?monthId=10,2025-06-01,PRODUCTION PLANNING OF JUNE MONTH 2025,10,,,,SAP UserSign 24,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,390887.0
sub_group,GET /sap-sync/monthly-planning/?monthId=10,2025-06-01,PRODUCTION PLANNING OF JUNE MONTH 2025,10,,,,SAP UserSign 24,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,287450.0
sub_group,GET /sap-sync/monthly-planning/?monthId=10,2025-06-01,PRODUCTION PLANNING OF JUNE MONTH 2025,10,,,,SAP UserSign 24,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,176916.0
sub_group,GET /sap-sync/monthly-planning/?monthId=10,2025-06-01,PRODUCTION PLANNING OF JUNE MONTH 2025,10,,,,SAP UserSign 24,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,74013.0
sub_group,GET /sap-sync/monthly-planning/?monthId=10,2025-06-01,PRODUCTION PLANNING OF JUNE MONTH 2025,10,,,,SAP UserSign 24,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,46000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=10,2025-06-01,PRODUCTION PLANNING OF JUNE MONTH 2025,10,,,,SAP UserSign 24,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,36821.0
sub_group,GET /sap-sync/monthly-planning/?monthId=10,2025-06-01,PRODUCTION PLANNING OF JUNE MONTH 2025,10,,,,SAP UserSign 24,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,29000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=10,2025-06-01,PRODUCTION PLANNING OF JUNE MONTH 2025,10,,,,SAP UserSign 24,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,22000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=10,2025-06-01,PRODUCTION PLANNING OF JUNE MONTH 2025,10,,,,SAP UserSign 24,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,18000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=10,2025-06-01,PRODUCTION PLANNING OF JUNE MONTH 2025,10,,,,SAP UserSign 24,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,8005.0
sub_group,GET /sap-sync/monthly-planning/?monthId=10,2025-06-01,PRODUCTION PLANNING OF JUNE MONTH 2025,10,,,,SAP UserSign 24,,,,,,n/a,,SEEDS,,,,,,,SEEDS,,,,,,,,,,,,,,,,,,,4055.0
sub_group,GET /sap-sync/monthly-planning/?monthId=10,2025-06-01,PRODUCTION PLANNING OF JUNE MONTH 2025,10,,,,SAP UserSign 24,,,,,,n/a,,SPICES,,,,,,,SPICES,,,,,,,,,,,,,,,,,,,2760.0
sub_group,GET /sap-sync/monthly-planning/?monthId=10,2025-06-01,PRODUCTION PLANNING OF JUNE MONTH 2025,10,,,,SAP UserSign 24,,,,,,n/a,,SLICED OLIVE,,,,,,,SLICED OLIVE,,,,,,,,,,,,,,,,,,,2400.0
sub_group,GET /sap-sync/monthly-planning/?monthId=10,2025-06-01,PRODUCTION PLANNING OF JUNE MONTH 2025,10,,,,SAP UserSign 24,,,,,,n/a,,HONEY,,,,,,,HONEY,,,,,,,,,,,,,,,,,,,1100.0
sub_group,GET /sap-sync/monthly-planning/?monthId=10,2025-06-01,PRODUCTION PLANNING OF JUNE MONTH 2025,10,,,,SAP UserSign 24,,,,,,n/a,,COFFEE,,,,,,,COFFEE,,,,,,,,,,,,,,,,,,,1000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=10,2025-06-01,PRODUCTION PLANNING OF JUNE MONTH 2025,10,,,,SAP UserSign 24,,,,,,n/a,,RICE,,,,,,,RICE,,,,,,,,,,,,,,,,,,,440.0
sub_group,GET /sap-sync/monthly-planning/?monthId=11,2025-07-01,OIL Monthly Production Planning for the JULY Month 2025,11,,,,SAP UserSign 22,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,708018.0
sub_group,GET /sap-sync/monthly-planning/?monthId=11,2025-07-01,OIL Monthly Production Planning for the JULY Month 2025,11,,,,SAP UserSign 22,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,250137.0
sub_group,GET /sap-sync/monthly-planning/?monthId=11,2025-07-01,OIL Monthly Production Planning for the JULY Month 2025,11,,,,SAP UserSign 22,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,222800.0
sub_group,GET /sap-sync/monthly-planning/?monthId=11,2025-07-01,OIL Monthly Production Planning for the JULY Month 2025,11,,,,SAP UserSign 22,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,175351.0
sub_group,GET /sap-sync/monthly-planning/?monthId=11,2025-07-01,OIL Monthly Production Planning for the JULY Month 2025,11,,,,SAP UserSign 22,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,59744.0
sub_group,GET /sap-sync/monthly-planning/?monthId=11,2025-07-01,OIL Monthly Production Planning for the JULY Month 2025,11,,,,SAP UserSign 22,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,46400.0
sub_group,GET /sap-sync/monthly-planning/?monthId=11,2025-07-01,OIL Monthly Production Planning for the JULY Month 2025,11,,,,SAP UserSign 22,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,23000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=11,2025-07-01,OIL Monthly Production Planning for the JULY Month 2025,11,,,,SAP UserSign 22,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,21921.0
sub_group,GET /sap-sync/monthly-planning/?monthId=11,2025-07-01,OIL Monthly Production Planning for the JULY Month 2025,11,,,,SAP UserSign 22,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,21000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=11,2025-07-01,OIL Monthly Production Planning for the JULY Month 2025,11,,,,SAP UserSign 22,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,12200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=11,2025-07-01,OIL Monthly Production Planning for the JULY Month 2025,11,,,,SAP UserSign 22,,,,,,n/a,,SEEDS,,,,,,,SEEDS,,,,,,,,,,,,,,,,,,,4055.0
sub_group,GET /sap-sync/monthly-planning/?monthId=11,2025-07-01,OIL Monthly Production Planning for the JULY Month 2025,11,,,,SAP UserSign 22,,,,,,n/a,,SPICES,,,,,,,SPICES,,,,,,,,,,,,,,,,,,,2760.0
sub_group,GET /sap-sync/monthly-planning/?monthId=11,2025-07-01,OIL Monthly Production Planning for the JULY Month 2025,11,,,,SAP UserSign 22,,,,,,n/a,,SLICED OLIVE,,,,,,,SLICED OLIVE,,,,,,,,,,,,,,,,,,,2400.0
sub_group,GET /sap-sync/monthly-planning/?monthId=11,2025-07-01,OIL Monthly Production Planning for the JULY Month 2025,11,,,,SAP UserSign 22,,,,,,n/a,,HONEY,,,,,,,HONEY,,,,,,,,,,,,,,,,,,,1100.0
sub_group,GET /sap-sync/monthly-planning/?monthId=11,2025-07-01,OIL Monthly Production Planning for the JULY Month 2025,11,,,,SAP UserSign 22,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,700.0
sub_group,GET /sap-sync/monthly-planning/?monthId=11,2025-07-01,OIL Monthly Production Planning for the JULY Month 2025,11,,,,SAP UserSign 22,,,,,,n/a,,RICE,,,,,,,RICE,,,,,,,,,,,,,,,,,,,440.0
sub_group,GET /sap-sync/monthly-planning/?monthId=12,2025-08-01,OIL Monthly Production Planning for the AUG Month 2025,12,,,,SAP UserSign 24,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,663171.0
sub_group,GET /sap-sync/monthly-planning/?monthId=12,2025-08-01,OIL Monthly Production Planning for the AUG Month 2025,12,,,,SAP UserSign 24,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,342728.0
sub_group,GET /sap-sync/monthly-planning/?monthId=12,2025-08-01,OIL Monthly Production Planning for the AUG Month 2025,12,,,,SAP UserSign 24,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,222800.0
sub_group,GET /sap-sync/monthly-planning/?monthId=12,2025-08-01,OIL Monthly Production Planning for the AUG Month 2025,12,,,,SAP UserSign 24,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,166267.0
sub_group,GET /sap-sync/monthly-planning/?monthId=12,2025-08-01,OIL Monthly Production Planning for the AUG Month 2025,12,,,,SAP UserSign 24,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,60411.0
sub_group,GET /sap-sync/monthly-planning/?monthId=12,2025-08-01,OIL Monthly Production Planning for the AUG Month 2025,12,,,,SAP UserSign 24,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,46400.0
sub_group,GET /sap-sync/monthly-planning/?monthId=12,2025-08-01,OIL Monthly Production Planning for the AUG Month 2025,12,,,,SAP UserSign 24,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,23000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=12,2025-08-01,OIL Monthly Production Planning for the AUG Month 2025,12,,,,SAP UserSign 24,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,22200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=12,2025-08-01,OIL Monthly Production Planning for the AUG Month 2025,12,,,,SAP UserSign 24,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,21921.0
sub_group,GET /sap-sync/monthly-planning/?monthId=12,2025-08-01,OIL Monthly Production Planning for the AUG Month 2025,12,,,,SAP UserSign 24,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,21000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=12,2025-08-01,OIL Monthly Production Planning for the AUG Month 2025,12,,,,SAP UserSign 24,,,,,,n/a,,SEEDS,,,,,,,SEEDS,,,,,,,,,,,,,,,,,,,4055.0
sub_group,GET /sap-sync/monthly-planning/?monthId=12,2025-08-01,OIL Monthly Production Planning for the AUG Month 2025,12,,,,SAP UserSign 24,,,,,,n/a,,SPICES,,,,,,,SPICES,,,,,,,,,,,,,,,,,,,2760.0
sub_group,GET /sap-sync/monthly-planning/?monthId=12,2025-08-01,OIL Monthly Production Planning for the AUG Month 2025,12,,,,SAP UserSign 24,,,,,,n/a,,SLICED OLIVE,,,,,,,SLICED OLIVE,,,,,,,,,,,,,,,,,,,2400.0
sub_group,GET /sap-sync/monthly-planning/?monthId=12,2025-08-01,OIL Monthly Production Planning for the AUG Month 2025,12,,,,SAP UserSign 24,,,,,,n/a,,HONEY,,,,,,,HONEY,,,,,,,,,,,,,,,,,,,1100.0
sub_group,GET /sap-sync/monthly-planning/?monthId=12,2025-08-01,OIL Monthly Production Planning for the AUG Month 2025,12,,,,SAP UserSign 24,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,700.0
sub_group,GET /sap-sync/monthly-planning/?monthId=12,2025-08-01,OIL Monthly Production Planning for the AUG Month 2025,12,,,,SAP UserSign 24,,,,,,n/a,,RICE,,,,,,,RICE,,,,,,,,,,,,,,,,,,,440.0
sub_group,GET /sap-sync/monthly-planning/?monthId=13,2025-09-01,OIL Monthly Production Planning for the SEPTEMBER Month 2025,13,,,,SAP UserSign 24,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,602267.0
sub_group,GET /sap-sync/monthly-planning/?monthId=13,2025-09-01,OIL Monthly Production Planning for the SEPTEMBER Month 2025,13,,,,SAP UserSign 24,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,255522.0
sub_group,GET /sap-sync/monthly-planning/?monthId=13,2025-09-01,OIL Monthly Production Planning for the SEPTEMBER Month 2025,13,,,,SAP UserSign 24,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,252000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=13,2025-09-01,OIL Monthly Production Planning for the SEPTEMBER Month 2025,13,,,,SAP UserSign 24,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,182666.0
sub_group,GET /sap-sync/monthly-planning/?monthId=13,2025-09-01,OIL Monthly Production Planning for the SEPTEMBER Month 2025,13,,,,SAP UserSign 24,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,72450.0
sub_group,GET /sap-sync/monthly-planning/?monthId=13,2025-09-01,OIL Monthly Production Planning for the SEPTEMBER Month 2025,13,,,,SAP UserSign 24,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,69200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=13,2025-09-01,OIL Monthly Production Planning for the SEPTEMBER Month 2025,13,,,,SAP UserSign 24,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,46000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=13,2025-09-01,OIL Monthly Production Planning for the SEPTEMBER Month 2025,13,,,,SAP UserSign 24,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,21921.0
sub_group,GET /sap-sync/monthly-planning/?monthId=13,2025-09-01,OIL Monthly Production Planning for the SEPTEMBER Month 2025,13,,,,SAP UserSign 24,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,19000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=13,2025-09-01,OIL Monthly Production Planning for the SEPTEMBER Month 2025,13,,,,SAP UserSign 24,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,17200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=13,2025-09-01,OIL Monthly Production Planning for the SEPTEMBER Month 2025,13,,,,SAP UserSign 24,,,,,,n/a,,SEEDS,,,,,,,SEEDS,,,,,,,,,,,,,,,,,,,4055.0
sub_group,GET /sap-sync/monthly-planning/?monthId=13,2025-09-01,OIL Monthly Production Planning for the SEPTEMBER Month 2025,13,,,,SAP UserSign 24,,,,,,n/a,,SPICES,,,,,,,SPICES,,,,,,,,,,,,,,,,,,,2760.0
sub_group,GET /sap-sync/monthly-planning/?monthId=13,2025-09-01,OIL Monthly Production Planning for the SEPTEMBER Month 2025,13,,,,SAP UserSign 24,,,,,,n/a,,SLICED OLIVE,,,,,,,SLICED OLIVE,,,,,,,,,,,,,,,,,,,2400.0
sub_group,GET /sap-sync/monthly-planning/?monthId=13,2025-09-01,OIL Monthly Production Planning for the SEPTEMBER Month 2025,13,,,,SAP UserSign 24,,,,,,n/a,,HONEY,,,,,,,HONEY,,,,,,,,,,,,,,,,,,,1100.0
sub_group,GET /sap-sync/monthly-planning/?monthId=13,2025-09-01,OIL Monthly Production Planning for the SEPTEMBER Month 2025,13,,,,SAP UserSign 24,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,1050.0
sub_group,GET /sap-sync/monthly-planning/?monthId=13,2025-09-01,OIL Monthly Production Planning for the SEPTEMBER Month 2025,13,,,,SAP UserSign 24,,,,,,n/a,,RICE,,,,,,,RICE,,,,,,,,,,,,,,,,,,,440.0
sub_group,GET /sap-sync/monthly-planning/?monthId=14,2025-10-01,OIL Monthly Production Planning for the OCTOBER Month 2025,14,,,,SAP UserSign 24,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,518552.0
sub_group,GET /sap-sync/monthly-planning/?monthId=14,2025-10-01,OIL Monthly Production Planning for the OCTOBER Month 2025,14,,,,SAP UserSign 24,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,283000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=14,2025-10-01,OIL Monthly Production Planning for the OCTOBER Month 2025,14,,,,SAP UserSign 24,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,183233.0
sub_group,GET /sap-sync/monthly-planning/?monthId=14,2025-10-01,OIL Monthly Production Planning for the OCTOBER Month 2025,14,,,,SAP UserSign 24,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,170939.0
sub_group,GET /sap-sync/monthly-planning/?monthId=14,2025-10-01,OIL Monthly Production Planning for the OCTOBER Month 2025,14,,,,SAP UserSign 24,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,77000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=14,2025-10-01,OIL Monthly Production Planning for the OCTOBER Month 2025,14,,,,SAP UserSign 24,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,67200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=14,2025-10-01,OIL Monthly Production Planning for the OCTOBER Month 2025,14,,,,SAP UserSign 24,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,47000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=14,2025-10-01,OIL Monthly Production Planning for the OCTOBER Month 2025,14,,,,SAP UserSign 24,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,19000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=14,2025-10-01,OIL Monthly Production Planning for the OCTOBER Month 2025,14,,,,SAP UserSign 24,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,17200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=14,2025-10-01,OIL Monthly Production Planning for the OCTOBER Month 2025,14,,,,SAP UserSign 24,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,15000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=14,2025-10-01,OIL Monthly Production Planning for the OCTOBER Month 2025,14,,,,SAP UserSign 24,,,,,,n/a,,SESAME,,,,,,,SESAME,,,,,,,,,,,,,,,,,,,10000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=14,2025-10-01,OIL Monthly Production Planning for the OCTOBER Month 2025,14,,,,SAP UserSign 24,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,2801.0
sub_group,GET /sap-sync/monthly-planning/?monthId=15,2025-11-01,OIL Monthly Production Planning for the NOVEMBER Month 2025,15,,,,SAP UserSign 24,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,445189.0
sub_group,GET /sap-sync/monthly-planning/?monthId=15,2025-11-01,OIL Monthly Production Planning for the NOVEMBER Month 2025,15,,,,SAP UserSign 24,,,,,,n/a,,SOYABEAN,,,,,,,SOYABEAN,,,,,,,,,,,,,,,,,,,282170.0
sub_group,GET /sap-sync/monthly-planning/?monthId=15,2025-11-01,OIL Monthly Production Planning for the NOVEMBER Month 2025,15,,,,SAP UserSign 24,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,273000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=15,2025-11-01,OIL Monthly Production Planning for the NOVEMBER Month 2025,15,,,,SAP UserSign 24,,,,,,n/a,,CANOLA,,,,,,,CANOLA,,,,,,,,,,,,,,,,,,,195150.0
sub_group,GET /sap-sync/monthly-planning/?monthId=15,2025-11-01,OIL Monthly Production Planning for the NOVEMBER Month 2025,15,,,,SAP UserSign 24,,,,,,n/a,,SUNFLOWER,,,,,,,SUNFLOWER,,,,,,,,,,,,,,,,,,,77333.0
sub_group,GET /sap-sync/monthly-planning/?monthId=15,2025-11-01,OIL Monthly Production Planning for the NOVEMBER Month 2025,15,,,,SAP UserSign 24,,,,,,n/a,,BLENDED,,,,,,,BLENDED,,,,,,,,,,,,,,,,,,,57200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=15,2025-11-01,OIL Monthly Production Planning for the NOVEMBER Month 2025,15,,,,SAP UserSign 24,,,,,,n/a,,GROUNDNUT,,,,,,,GROUNDNUT,,,,,,,,,,,,,,,,,,,47000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=15,2025-11-01,OIL Monthly Production Planning for the NOVEMBER Month 2025,15,,,,SAP UserSign 24,,,,,,n/a,,RICE BRAN,,,,,,,RICE BRAN,,,,,,,,,,,,,,,,,,,20000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=15,2025-11-01,OIL Monthly Production Planning for the NOVEMBER Month 2025,15,,,,SAP UserSign 24,,,,,,n/a,,COCONUT,,,,,,,COCONUT,,,,,,,,,,,,,,,,,,,17200.0
sub_group,GET /sap-sync/monthly-planning/?monthId=15,2025-11-01,OIL Monthly Production Planning for the NOVEMBER Month 2025,15,,,,SAP UserSign 24,,,,,,n/a,,GHEE,,,,,,,GHEE,,,,,,,,,,,,,,,,,,,15000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=15,2025-11-01,OIL Monthly Production Planning for the NOVEMBER Month 2025,15,,,,SAP UserSign 24,,,,,,n/a,,SESAME,,,,,,,SESAME,,,,,,,,,,,,,,,,,,,10000.0
sub_group,GET /sap-sync/monthly-planning/?monthId=15,2025-11-01,OIL Monthly Production Planning for the NOVEMBER Month 2025,15,,,,SAP UserSign 24,,,,,,n/a,,COTTON SEED,,,,,,,COTTON SEED,,,,,,,,,,,,,,,,,,,2801.0
sub_group,GET /sap-sync/monthly-planning/?monthId=16,2025-12-01,OIL Monthly Production Planning for the DECEMBER Month 2025,16,,,,SAP UserSign 24,,,,,,n/a,,MUSTARD,,,,,,,MUSTARD,,,,,,,,,,,,,,,,,,,439189.0
sub_group,GET /sap-sync/monthly-planning/?monthId=16,2025-12-01,OIL Monthly Production Planning for the DECEMBER Month 2025,16,,,,SAP UserSign 24,,,,,,n/a,,OLIVE,,,,,,,OLIVE,,,,,,,,,,,,,,,,,,,273125.0
