CARD_CODE	CARD_NAME	VENDOR_GROUP	ACCT_KIND	IS_EXCLUDED	OCRD_BALANCE	PAYABLE	VENDOR_ADVANCE	N_OPEN_BILLS	RAW_OPEN	CREDIT_APPLIED	ADJ_OPEN	UNBACKED_CREDIT	MIGRATED_OPEN	BACKDATED_DUE_OPEN	OLDEST_DUE	DAYS_OLDEST	B0_NOTDUE	B1_1_30	B2_31_60	B3_61_90	B4_91_180	B5_181_365	B6_365PLUS	ADJ_OVERDUE_60PLUS	N_UNAPPLIED_PAY	UNAPPLIED_PAY	N_OPEN_CN	OPEN_CN	CO_RAW_OPEN	CO_PAYABLE	CO_ADJ_OPEN	CO_UNBACKED_CREDIT	CO_UNAPPLIED_PAY	CO_OPEN_CN	CO_VENDOR_ADVANCE	CO_MIGRATED_OPEN	CO_BACKDATED_DUE_OPEN	CO_ADJ_OPEN_TRADE	CO_ADJ_OVERDUE_60PLUS_TRADE
VENDA000482	MNG SHIPPING PRIVATE LIMITED	PURCHASE OIL	TRADE	0	0	0	0	2	14544	14544	0	0	0	0	2025-10-24	302	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000488	RAKESH KUMAR CONTRACTOR BKHR	SERVICE	TRADE	0	17494.9	0	17494.9	1	10076	10076	0	0	0	0	2022-03-31	1605	0	0	0	0	0	0	0	0	1	62370	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000508	BABLU MOTORS TAMPO SERVICE DVPPB8169C	TRANSPORTER	TRADE	0	0	0	0	1	50	50	0	0	0	0	2024-05-09	835	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000519	GIZMO ELECTRONICS	FIXED ASSETS	TRADE	0	0	0	0	2	125500	125500	0	0	0	0	2026-04-28	116	0	0	0	0	0	0	0	0	2	125500	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000520	SEABRIDGE MARINE AGENCIES PVT LTD	PURCHASE	TRADE	0	66466	0	66466	2	75004	75004	0	0	0	0	2026-07-06	47	0	0	0	0	0	0	0	0	5	141470	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000521	UTTAR HARYANA BIJLI VITRAN NIGAM LIMITED ELECTRICITY KUNDLI VEND	SERVICE	TRADE	0	2372653.01	0	2372653.01	6	2586193	2586193	0	0	0	0	2026-04-16	128	0	0	0	0	0	0	0	0	12	8831659.01	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000526	10M ANALYTICS	SERVICE	TRADE	0	-15000	15000	0	0	0	0	0	15000	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000529	JASNEET KAUR 15000	SERVICE	TRADE	0	22041	0	22041	2	66293	66293	0	0	0	0	2026-06-18	65	0	0	0	0	0	0	0	0	5	124505	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000531	SMARTSHIFT LOGISTICS SOLUTIONS PVT LTD	TRANSPORTER	TRADE	0	19596.26	0	19596.26	19	25320	25320	0	0	0	0	2025-03-10	530	0	0	0	0	0	0	0	0	1	102.26	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000533	BARAL LOGISTICS PVT LTD	TRANSPORTER	TRADE	0	0.08	0	0.08	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000534	IKNOOR TECHNOLOGY PVT LTD	IT	TRADE	0	261018	0	261018	2	281300	281300	0	0	0	0	2026-07-07	46	0	0	0	0	0	0	0	0	3	542318	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000541	SURESH KUMAR ROAD CONTRACTOR	SERVICE	TRADE	0	721.9	0	721.9	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000544	PASCO MOTORS LLP	SERVICE	TRADE	0	0	0	0	1	1	1	0	0	0	0	2025-02-25	543	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000551	MARSHTECH AND ALLIED SERVICES	FIXED ASSETS	TRADE	0	122250	0	122250	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	3	284250	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000558	INTERNATIONAL COMPANY FOR OILS AND AGRI FOOD	IMPORT & EXPORT	TRADE	0	9085.82	0	9085.82	9	14678313.14	14678313.14	0	0	0	0	2024-07-31	752	0	0	0	0	0	0	0	0	9	14445478.1	1	9086	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000560	LA TAX ASSOCIATES	SERVICE	TRADE	0	0	0	0	1	49500	49500	0	0	0	0	2025-11-03	292	0	0	0	0	0	0	0	0	1	49500	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000597	WEB DIVE ENTERPRISE LLP AAEFW4174F	PURCHASE OIL	TRADE	0	0	0	0	17	85244241	85244241	0	0	0	0	2025-02-27	541	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000599	EDIBLE OIL CO D LLC	PURCHASE OIL	TRADE	0	18416.77	0	18416.77	4	59906315.43	59906315.43	0	0	0	0	2024-10-16	675	0	0	0	0	0	0	0	0	4	65910858.01	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000600	HARYANA SANITARY STORE	SERVICE	TRADE	0	15287	0	15287	2	44704	44704	0	0	0	0	2026-03-10	165	0	0	0	0	0	0	0	0	2	59991	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000608	FREIGHT PAYABLE	SERVICE	TRADE	0	100	0	100	4	4640	4640	0	0	0	0	2026-06-01	82	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000614	DHANLAXMI EDIBLES PRIVATE LIMITED	PURCHASE OIL	TRADE	0	7392426	0	7392426	1	9318	9318	0	0	0	0	2026-05-26	88	0	0	0	0	0	0	0	0	1	7401744	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000615	GLOBALTELEHOST CORP	IT	TRADE	0	0	0	0	2	10831.32	10831.32	0	0	0	0	2025-03-05	535	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000623	GUJARAT ENVIRO PROTECTION AND INFRASTRUCTURE HARYANA PRIVATE LIMITED	SERVICE	TRADE	0	40000	0	40000	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	40000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000625	BEE HIVE FARMS PVT LTD	PURCHASE	TRADE	0	405317	0	405317	2	232009	232009	0	0	0	0	2024-02-09	925	0	0	0	0	0	0	0	0	0	0	1	637326	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000637	SHANTI CA COLD	SERVICE	TRADE	0	0	0	0	1	600	600	0	0	0	0	2026-04-20	124	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000639	VISAHUB EDUCON PRIVATE LIMITED	SERVICE	TRADE	0	2000	0	2000	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	2000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000641	SHREE SHYAM LOGISTICS PUNE	PURCHASE	TRADE	0	-15820	15820	0	0	0	0	0	15820	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000643	BANSAL WELD PRIVATE LIMITED	SERVICE	TRADE	0	8089	0	8089	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	8089	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000679	WAL MART INDIA PVT LTD	SERVICE	TRADE	0	6110	0	6110	6	312611	312611	0	0	0	0	2025-07-28	390	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000712	PIYUESH KUMAR CONTRACTOR BKHR	SERVICE	TRADE	0	-11432	11432	0	0	0	0	0	11432	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000713	FACEBOOK INDIA ONLINE SERVICES PVT LTD	SERVICE	TRADE	0	105098.69	0	105098.69	215	669242	669242	0	0	0	0	2025-04-02	507	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000716	HARISH ELECTRICALS	SERVICE	TRADE	0	0	0	0	1	1950	1950	0	0	0	0	2026-07-31	22	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000722	TATA AIA LIFE INSURANCE COMPANY LTD	SERVICE	TRADE	0	-1	1	0	0	0	0	0	1	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000724	AL GHURAIR RESOURCES OILS & PROTIENS L L C	PURCHASE OIL	TRADE	0	235141.2	0	235141.2	27	937019461.75	937019461.75	0	0	0	0	2020-07-15	2229	0	0	0	0	0	0	0	0	16	18356570731.5	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000727	COMPETENT FIRE SERVICES	FIXED ASSETS	TRADE	0	-18097	18097	0	0	0	0	0	18097	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000729	BUNDL TECHNOLOGIES PRIVATE LTD SWIGGY	IT	TRADE	0	25433	0	25433	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000733	P P AUTOMOTIVE PRIVATE LIMITED	TRANSPORTER	TRADE	0	0	0	0	1	1	1	0	0	0	0	2025-03-19	521	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000755	SEDEX INFORMATION EXCHANGE LTD	SERVICE	TRADE	0	0	0	0	1	22214	22214	0	0	0	0	2025-09-24	332	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000757	JB MASPACK INDUSTRIES PVT LTD	PURCHASE	TRADE	0	-82506	82506	0	0	0	0	0	82506	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000759	KS AFFINITY PRIVATE LIMITED	SERVICE	TRADE	0	107902	0	107902	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	2	107902	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000763	QUALITY HARDWARE	SERVICE	TRADE	0	3009	0	3009	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000778	FRORE REFTEK PRIVATE LIMITED VEND	FIXED ASSETS	TRADE	0	1769.9	0	1769.9	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	1769.9	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000779	PAL SVAM POWER SOLUTIONS PVT LTD	FIXED ASSETS	TRADE	0	48690	0	48690	2	49481	49481	0	0	0	0	2024-07-26	757	0	0	0	0	0	0	0	0	4	98171	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000786	RAZORPAY SOFTWARE PRIVATE LIMITED	SERVICE	TRADE	0	25728.34	0	25728.34	1	8567	8567	0	0	0	0	2025-10-01	325	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000787	SUDARSHAN BOOK DISTRIBUTORS	FIXED ASSETS	TRADE	0	0	0	0	1	15000	15000	0	0	0	0	2026-06-03	80	0	0	0	0	0	0	0	0	1	15000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000794	M M OVERSEAS	PURCHASE	TRADE	0	0	0	0	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	1	23322	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000798	SIDEL INDIA PVT LTD	PLANT & MACHINERY	TRADE	0	26465	0	26465	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	26465	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000815	PACK PRO	PURCHASE	TRADE	0	-6778.8	6778.8	0	0	0	0	0	6778.8	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000822	PREETI ENTERPRISES	SERVICE	TRADE	0	0	0	0	1	5500	5500	0	0	0	0	2026-03-02	173	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000823	J K INDUSTRIES	FIXED ASSETS	TRADE	0	93011	0	93011	1	9352	9352	0	0	0	0	2025-03-31	509	0	0	0	0	0	0	0	0	1	202363	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000833	VIJAY SALES CORPORATION	PLANT & MACHINERY	TRADE	0	-60931	60931	0	0	0	0	0	60931	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000846	M M OVERSEAS NEW	PURCHASE	TRADE	0	0	0	0	1	23322	23322	0	0	0	0	2026-03-30	145	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000858	SURESH KUMAR	SERVICE	TRADE	0	0	0	0	1	51750	51750	0	0	0	0	2026-02-02	201	0	0	0	0	0	0	0	0	1	51750	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000874	SHIVAM CHEMICALS	SERVICE	TRADE	0	10710	0	10710	1	1758	1758	0	0	0	0	2026-05-20	94	0	0	0	0	0	0	0	0	1	12469	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000876	INDIA TRADE PROMOTION ORGANISATION	SERVICE	TRADE	0	186941.6	0	186941.6	1	2018650	2018650	0	0	0	0	2026-04-01	143	0	0	0	0	0	0	0	0	3	2205591.6	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000912	PROMPT SERVICE & SALES CO AFAPB7542R	SERVICE	TRADE	0	0	0	0	1	8850	8850	0	0	0	0	2026-07-22	31	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000915	ABHAY ENTERPRISES DHNPG9367P	SERVICE	TRADE	0	0	0	0	1	940	940	0	0	0	0	2024-07-19	764	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000919	RAMA SALES BKPPM9554H	SERVICE	TRADE	0	176960	0	176960	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	176960	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000922	NITISH KALRA & CO CKOPK9358M	SERVICE	TRADE	0	0	0	0	1	58500	58500	0	0	0	0	2026-03-01	174	0	0	0	0	0	0	0	0	1	58500	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000927	OCEAN NETWORK EXPRESS INDIA PVT LTD AACCO6217A	IMPORT & EXPORT	TRADE	0	0	0	0	1	685934	685934	0	0	0	0	2026-06-11	72	0	0	0	0	0	0	0	0	1	685934	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000928	MAGIC AUTO PVT LTD AAACM4873C	SERVICE	TRADE	0	79361	0	79361	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	2	79361	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000940	SQUIB GROUP PTY LTD	PURCHASE OIL	TRADE	0	0	0	0	1	24889542.97	24889542.97	0	0	0	0	2024-09-30	691	0	0	0	0	0	0	0	0	2	24363136.24	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000947	KUTCH CHEMICAL INDUSTRIES LIMITED	PURCHASE OIL	TRADE	0	0	0	0	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	1	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000949	R.S CONTRACTOR	SERVICE	TRADE	0	0	0	0	1	113	113	0	0	0	0	2024-10-08	683	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000953	EMIRATES SHIPPING AGENCIES INDIA PRIVATE LIMITED	PURCHASE OIL	TRADE	0	0	0	0	1	8	8	0	0	0	0	2025-06-11	437	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000955	SHYAM ELECTRICALS	SERVICE	TRADE	0	0	0	0	1	72	72	0	0	0	0	2024-10-16	675	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000956	ARNAV TRANSPORT SERVICE	TRANSPORTER	TRADE	0	1849154.18	0	1849154.18	16	409547.38	409547.38	0	0	0	0	2025-01-03	596	0	0	0	0	0	0	0	0	7	2227489.56	1	15000	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000960	JD TRAVELS	SERVICE	TRADE	0	0	0	0	2	573771	573771	0	0	0	0	2026-04-24	120	0	0	0	0	0	0	0	0	1	573771	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000965	HARYANA ENVIRONMENTAL MANAGEMENT SOCIETY	SERVICE	TRADE	0	0	0	0	2	9440	9440	0	0	0	0	2025-12-01	264	0	0	0	0	0	0	0	0	2	9440	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000967	MSC MEDITERRANEAN SHIPPING COMPANY  SA (AACCM4945P)	PURCHASE OIL	TRADE	0	0	0	0	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	2	2	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000970	DIGICOD FLUIDS & MACHINERY	PURCHASE	TRADE	0	9735	0	9735	3	120537	120537	0	0	0	0	2026-07-13	40	0	0	0	0	0	0	0	0	4	130272	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000979	CLEARPACK AUTOMATION PVT LTD	FIXED ASSETS	TRADE	0	804558	0	804558	3	253731	253731	0	0	0	0	2025-01-24	575	0	0	0	0	0	0	0	0	3	1058286	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000991	JAINYS CEREALS PRIVATE LIMITED	PURCHASE	TRADE	0	0	0	0	1	1	1	0	0	0	0	2024-10-21	670	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000993	TEG CAR CARE	SERVICE	TRADE	0	0	0	0	1	90	90	0	0	0	0	2024-12-25	605	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000995	BONUS PAYABLE	SERVICE	TRADE	0	-54526	54526	0	0	0	0	0	54526	0	0	NULL	NULL	0	0	0	0	0	0	0	0	2	217862	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000998	GTECH PACKAGING INDIA PRIVATE LIMITED	FIXED ASSETS	TRADE	0	1180000	0	1180000	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	1180000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001002	IDEOGRAM AI	SERVICE	TRADE	0	0	0	0	3	3436	3436	0	0	0	0	2025-03-31	509	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001006	POOJA W/O GURPREET SINGH BKHPR	SERVICE	TRADE	0	1317.9	0	1317.9	1	9730	9730	0	0	0	0	2024-10-31	660	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001009	BISMILAH WELDERS	FIXED ASSETS	TRADE	0	19173	0	19173	2	760415	760415	0	0	0	0	2026-06-05	78	0	0	0	0	0	0	0	0	1	779588	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001012	BOBBY LEATHER EMPORIUM	SERVICE	TRADE	0	-22901	22901	0	0	0	0	0	22901	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001016	DNV LOGISTICS	TRANSPORTER	TRADE	0	0	0	0	1	102	102	0	0	0	0	2025-03-10	530	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
